ProductID,ProductName,Category,Price,Rating,NumReviews,StockQuantity,Discount,Sales,DateAdded,City,WeightedRating,CategoryRating,SalesRate,SupplyDays
884,Spark Plugs,Motor vehicle parts,177.61,4.2,3392,724,0.11,640,2024-06-02,Long Beach,3.9,2.9,0.85,851.76
885,Spark Plugs,Motor vehicle parts,80.34,1.7,4198,891,0.26,1903,2024-05-16,Dayton,2.0,2.9,2.47,360.73
886,Car Battery,Motor vehicle parts,433.08,1.6,988,81,0.43,821,2023-10-02,Denton,2.4,2.9,0.82,98.78
887,Oil Filter,Motor vehicle parts,192.3,1.4,2440,712,0.12,1278,2023-12-16,Louisville,1.9,2.9,1.39,512.23
888,Spark Plugs,Motor vehicle parts,279.67,3.1,2205,3,0.42,959,2023-11-21,Fresno,3.1,2.9,1.01,2.97
889,Oil Filter,Motor vehicle parts,267.79,3.8,3350,815,0.37,677,2023-08-06,Virginia Beach,3.6,2.9,0.64,1273.44
890,Car Battery,Motor vehicle parts,412.66,1.6,1158,696,0.02,617,2024-01-31,Fresno,2.3,2.9,0.7,994.29
891,Car Battery,Motor vehicle parts,104.21,2.2,4681,462,0.29,121,2024-05-26,Concord,2.4,2.9,0.16,2887.5
892,Car Battery,Motor vehicle parts,208.5,1.0,2042,502,0.25,1697,2023-11-27,Philadelphia,1.8,2.9,1.8,278.89
893,Oil Filter,Motor vehicle parts,302.11,4.0,417,555,0.34,325,2023-12-17,Bridgeport,3.3,2.9,0.35,1585.71
894,Brake Pads,Motor vehicle parts,235.56,1.9,2261,853,0.48,1602,2023-07-16,San Jose,2.3,2.9,1.49,572.48
895,Brake Pads,Motor vehicle parts,180.43,3.5,3905,3,0.04,599,2024-05-26,Mesa,3.4,2.9,0.79,3.8
896,Car Battery,Motor vehicle parts,114.64,2.6,1993,904,0.11,722,2023-09-09,New Haven,2.8,2.9,0.71,1273.24
897,Car Battery,Motor vehicle parts,434.45,4.5,4354,323,0.12,1191,2023-12-19,Bronx,4.2,2.9,1.3,248.46
898,Oil Filter,Motor vehicle parts,185.74,2.1,4568,295,0.05,813,2023-07-14,Las Vegas,2.3,2.9,0.75,393.33
899,Brake Pads,Motor vehicle parts,186.24,3.7,1767,240,0.03,769,2023-10-07,Hartford,3.4,2.9,0.78,307.69
900,Brake Pads,Motor vehicle parts,210.5,2.3,4266,473,0.22,1130,2023-07-25,Dayton,2.5,2.9,1.06,446.23
901,Spark Plugs,Motor vehicle parts,409.89,4.9,3686,550,0.03,1848,2023-12-14,El Paso,4.4,2.9,2.0,275.0
902,Brake Pads,Motor vehicle parts,308.74,4.7,3957,335,0.28,1570,2023-09-27,Hartford,4.3,2.9,1.57,213.38
903,Car Battery,Motor vehicle parts,173.55,3.3,2886,116,0.28,1897,2024-02-17,Rochester,3.2,2.9,2.21,52.49
904,Oil Filter,Motor vehicle parts,227.87,1.1,4934,65,0.46,446,2024-05-23,Bonita Springs,1.5,2.9,0.58,112.07
905,Brake Pads,Motor vehicle parts,35.83,2.8,2758,550,0.46,394,2023-07-22,New York,2.9,2.9,0.37,1486.49
906,Brake Pads,Motor vehicle parts,159.02,3.5,1189,641,0.45,1875,2024-03-15,San Francisco,3.3,2.9,2.25,284.89
907,Spark Plugs,Motor vehicle parts,325.51,4.3,3748,48,0.32,1813,2024-02-19,San Jose,4.0,2.9,2.12,22.64
908,Spark Plugs,Motor vehicle parts,133.39,4.3,1397,372,0.43,1778,2023-07-28,Queens,3.7,2.9,1.67,222.75
909,Oil Filter,Motor vehicle parts,139.91,2.7,81,86,0.08,821,2023-06-20,Providence,3.0,2.9,0.75,114.67
910,Spark Plugs,Motor vehicle parts,249.39,3.1,1932,680,0.13,1860,2024-03-12,Tulsa,3.1,2.9,2.23,304.93
911,Brake Pads,Motor vehicle parts,73.25,4.0,3933,313,0.31,1945,2024-02-05,Buffalo,3.8,2.9,2.23,140.36
912,Spark Plugs,Motor vehicle parts,76.47,2.0,2597,452,0.47,737,2024-04-20,Harrisburg,2.3,2.9,0.93,486.02
913,Spark Plugs,Motor vehicle parts,232.42,3.0,1928,575,0.14,636,2023-12-16,Springfield,3.0,2.9,0.69,833.33
914,Spark Plugs,Motor vehicle parts,498.86,2.1,4124,371,0.33,1893,2023-11-22,Salt Lake City,2.3,2.9,2.0,185.5
915,Spark Plugs,Motor vehicle parts,119.27,2.6,1125,45,0.01,1187,2024-02-22,Houston,2.8,2.9,1.39,32.37
916,Oil Filter,Motor vehicle parts,440.87,3.1,3362,670,0.13,896,2023-09-05,Kansas City,3.1,2.9,0.88,761.36
917,Spark Plugs,Motor vehicle parts,225.17,1.2,1074,897,0.41,491,2024-04-04,Raleigh,2.2,2.9,0.6,1495.0
918,Brake Pads,Motor vehicle parts,219.18,2.9,4284,414,0.32,1099,2023-12-31,Charlotte,2.9,2.9,1.21,342.15
919,Oil Filter,Motor vehicle parts,466.42,2.4,3055,688,0.49,1412,2023-11-07,Harrisburg,2.6,2.9,1.47,468.03
920,Brake Pads,Motor vehicle parts,377.28,3.8,2302,235,0.03,1284,2023-10-02,San Diego,3.5,2.9,1.29,182.17
921,Charger,Mobile phone accessories,331.2,1.2,258,947,0.36,524,2023-11-17,Provo,2.7,2.8,0.55,1721.82
922,Charger,Mobile phone accessories,252.05,4.5,2202,677,0.25,1853,2023-06-20,Sacramento,4.0,2.8,1.68,402.98
923,Screen Protector,Mobile phone accessories,469.45,2.4,4724,198,0.1,532,2023-11-25,Phoenix,2.5,2.8,0.56,353.57
924,Charger,Mobile phone accessories,319.21,1.1,4343,787,0.26,1325,2024-05-12,St. Louis,1.5,2.8,1.71,460.23
925,Screen Protector,Mobile phone accessories,177.77,3.2,3342,605,0.38,1820,2024-03-24,Oklahoma City,3.2,2.8,2.21,273.76
926,Earbuds,Mobile phone accessories,102.23,1.7,838,406,0.2,1116,2023-07-12,St. Louis,2.5,2.8,1.03,394.17
927,Screen Protector,Mobile phone accessories,34.01,3.3,4468,224,0.27,1272,2024-03-13,New York,3.2,2.8,1.53,146.41
928,Earbuds,Mobile phone accessories,483.61,2.8,1840,938,0.42,839,2023-11-10,Richmond,2.9,2.8,0.88,1065.91
929,Phone Case,Mobile phone accessories,340.86,1.8,4771,872,0.06,1837,2023-07-26,Provo,2.0,2.8,1.72,506.98
930,Phone Case,Mobile phone accessories,382.03,3.5,3497,947,0.17,1148,2024-04-06,Portland,3.4,2.8,1.42,666.9
931,Screen Protector,Mobile phone accessories,293.59,3.5,1601,825,0.35,1622,2024-06-10,Pittsburgh,3.3,2.8,2.18,378.44
932,Earbuds,Mobile phone accessories,339.69,3.0,4631,367,0.15,1984,2023-11-16,Concord,3.0,2.8,2.08,176.44
933,Charger,Mobile phone accessories,479.41,1.1,3549,104,0.08,45,2023-08-06,Fort Worth,1.6,2.8,0.04,2600.0
934,Charger,Mobile phone accessories,116.69,3.5,1836,921,0.24,535,2024-05-08,Manhattan,3.3,2.8,0.69,1334.78
935,Earbuds,Mobile phone accessories,255.3,4.6,2063,570,0.32,1973,2023-11-18,Boise,4.0,2.8,2.08,274.04
936,Earbuds,Mobile phone accessories,291.23,2.4,2752,846,0.25,1603,2023-08-18,Little Rock,2.6,2.8,1.54,549.35
937,Phone Case,Mobile phone accessories,208.68,4.9,1505,102,0.45,177,2023-11-10,Bronx,4.1,2.8,0.18,566.67
938,Charger,Mobile phone accessories,133.64,4.7,2096,537,0.1,175,2024-03-25,St. Louis,4.1,2.8,0.21,2557.14
939,Screen Protector,Mobile phone accessories,454.42,1.7,1667,275,0.23,675,2023-08-29,San Diego,2.3,2.8,0.65,423.08
940,Earbuds,Mobile phone accessories,265.23,2.9,546,111,0.41,35,2023-11-08,New York,3.0,2.8,0.04,2775.0
941,Earbuds,Mobile phone accessories,217.24,4.2,4402,533,0.23,1132,2023-06-21,Kansas City,3.9,2.8,1.03,517.48
942,Phone Case,Mobile phone accessories,277.04,1.3,2739,180,0.08,1487,2023-12-26,Denver,1.8,2.8,1.63,110.43
943,Screen Protector,Mobile phone accessories,273.27,3.7,2431,811,0.31,38,2023-09-01,Louisville,3.5,2.8,0.04,20275.0
944,Screen Protector,Mobile phone accessories,94.38,2.7,4766,242,0.42,1997,2024-04-24,Bonita Springs,2.8,2.8,2.52,96.03
945,Phone Case,Mobile phone accessories,99.88,1.0,4025,870,0.07,946,2024-06-10,Miami,1.5,2.8,1.27,685.04
946,Charger,Mobile phone accessories,119.57,4.4,3665,655,0.22,540,2023-09-16,Dallas,4.1,2.8,0.53,1235.85
947,Charger,Mobile phone accessories,48.37,3.3,505,105,0.22,1194,2023-07-11,Tucson,3.1,2.8,1.11,94.59
948,Phone Case,Mobile phone accessories,438.62,3.9,4067,99,0.44,1597,2023-12-10,Manhattan,3.7,2.8,1.72,57.56
949,Phone Case,Mobile phone accessories,320.26,3.9,4727,681,0.01,1884,2023-09-26,Oakland,3.7,2.8,1.88,362.23
950,Screen Protector,Mobile phone accessories,234.29,1.4,3302,719,0.47,1922,2024-02-19,Houston,1.8,2.8,2.24,320.98
951,Screen Protector,Mobile phone accessories,95.24,1.2,4969,721,0.46,1555,2024-04-15,Virginia Beach,1.6,2.8,1.94,371.65
952,Earbuds,Mobile phone accessories,499.68,1.8,886,461,0.34,1075,2023-08-24,Tampa,2.5,2.8,1.04,443.27
953,Earbuds,Mobile phone accessories,256.41,4.2,926,556,0.48,1055,2023-08-28,Madison,3.5,2.8,1.02,545.1
954,Screen Protector,Mobile phone accessories,265.65,1.9,1052,642,0.1,252,2023-08-31,Fresno,2.5,2.8,0.24,2675.0
955,Phone Case,Mobile phone accessories,177.69,4.9,4525,579,0.21,1164,2023-10-25,Atlanta,4.5,2.8,1.2,482.5
956,Earbuds,Mobile phone accessories,77.49,1.2,1468,757,0.03,575,2024-05-12,Provo,2.0,2.8,0.74,1022.97
957,Earbuds,Mobile phone accessories,395.39,2.0,1645,580,0.22,811,2023-07-18,Mesa,2.4,2.8,0.76,763.16
958,Earbuds,Mobile phone accessories,492.03,2.4,3142,766,0.18,1590,2023-07-25,Boston,2.6,2.8,1.49,514.09
959,Phone Case,Mobile phone accessories,26.86,3.5,810,187,0.3,809,2023-11-21,Concord,3.2,2.8,0.85,220.0
960,Phone Case,Mobile phone accessories,360.33,2.0,2705,596,0.31,947,2024-04-27,Orlando,2.3,2.8,1.2,496.67
961,Throw Blanket,Blankets,438.03,1.9,3697,490,0.37,891,2024-05-13,Bakersfield,2.2,3.2,1.15,426.09
962,Throw Blanket,Blankets,442.17,4.8,4376,274,0.2,718,2023-07-20,Raleigh,4.4,3.2,0.67,408.96
963,Electric Blanket,Blankets,14.22,1.1,2073,26,0.23,1919,2023-12-25,Jacksonville,1.8,3.2,2.1,12.38
964,Fleece Blanket,Blankets,217.12,3.9,4324,978,0.13,527,2023-09-07,Houston,3.7,3.2,0.52,1880.77
965,Electric Blanket,Blankets,298.33,1.8,2153,731,0.03,1712,2023-09-04,Madison,2.2,3.2,1.67,437.72
966,Fleece Blanket,Blankets,136.57,4.5,2720,618,0.22,1770,2024-05-25,Rochester,4.0,3.2,2.33,265.24
967,Weighted Blanket,Blankets,37.31,4.6,3788,550,0.25,1711,2023-10-15,Staten Island,4.2,3.2,1.74,316.09
968,Weighted Blanket,Blankets,152.59,4.5,677,105,0.36,1946,2024-04-01,Atlanta,3.6,3.2,2.39,43.93
969,Throw Blanket,Blankets,104.23,2.9,3257,69,0.42,1269,2023-09-24,Phoenix,2.9,3.2,1.26,54.76
970,Weighted Blanket,Blankets,271.2,3.5,1301,562,0.06,454,2024-02-29,Cincinnati,3.3,3.2,0.54,1040.74
971,Weighted Blanket,Blankets,465.67,2.8,1417,500,0.15,1544,2024-03-25,Ogden,2.9,3.2,1.88,265.96
972,Throw Blanket,Blankets,209.1,4.7,1209,33,0.06,130,2024-02-13,San Jose,3.9,3.2,0.15,220.0
973,Electric Blanket,Blankets,336.54,2.1,2544,402,0.05,614,2023-07-19,Tampa,2.4,3.2,0.57,705.26
974,Throw Blanket,Blankets,481.48,4.9,120,605,0.24,128,2024-03-13,Portland,3.2,3.2,0.15,4033.33
975,Throw Blanket,Blankets,311.1,4.6,332,296,0.17,1196,2023-11-17,Pittsburgh,3.4,3.2,1.26,234.92
976,Throw Blanket,Blankets,118.14,3.1,4234,502,0.4,28,2024-01-21,Phoenix,3.1,3.2,0.03,16733.33
977,Throw Blanket,Blankets,111.33,4.7,1865,944,0.48,63,2023-10-13,San Jose,4.0,3.2,0.06,15733.33
978,Weighted Blanket,Blankets,141.74,5.0,1906,231,0.07,1218,2023-07-14,Birmingham,4.2,3.2,1.13,204.42
979,Throw Blanket,Blankets,311.98,1.2,3985,392,0.31,1172,2023-10-07,Staten Island,1.6,3.2,1.18,332.2
980,Fleece Blanket,Blankets,206.17,4.8,4293,555,0.24,1452,2024-05-26,Pittsburgh,4.4,3.2,1.91,290.58
981,Electric Blanket,Blankets,347.7,2.4,4994,75,0.41,961,2023-10-08,Sacramento,2.5,3.2,0.97,77.32
982,Weighted Blanket,Blankets,404.51,4.4,392,84,0.48,610,2023-07-01,Harrisburg,3.4,3.2,0.56,150.0
983,Fleece Blanket,Blankets,194.73,4.9,3677,173,0.01,219,2024-05-12,Bakersfield,4.4,3.2,0.28,617.86
984,Electric Blanket,Blankets,80.1,1.1,616,538,0.47,870,2024-03-03,Miami,2.4,3.2,1.03,522.33
985,Fleece Blanket,Blankets,177.42,4.8,340,860,0.36,1340,2024-05-05,Oakland,3.4,3.2,1.72,500.0
986,Throw Blanket,Blankets,345.37,3.0,2975,25,0.24,1346,2023-10-31,Bakersfield,3.0,3.2,1.39,17.99
987,Fleece Blanket,Blankets,94.47,4.5,3979,559,0.08,370,2023-08-26,Indianapolis,4.2,3.2,0.36,1552.78
988,Throw Blanket,Blankets,383.64,3.3,1228,696,0.4,386,2023-08-08,Ogden,3.2,3.2,0.37,1881.08
989,Throw Blanket,Blankets,255.92,2.8,1781,160,0.07,1969,2023-11-13,Boston,2.9,3.2,2.06,77.67
990,Throw Blanket,Blankets,409.36,2.0,550,600,0.05,991,2023-10-02,Richmond,2.7,3.2,0.99,606.06
991,Throw Blanket,Blankets,48.75,2.8,2737,588,0.48,991,2024-05-28,Ogden,2.9,3.2,1.31,448.85
992,Throw Blanket,Blankets,57.35,2.1,4264,329,0.44,1328,2024-01-18,Richmond,2.3,3.2,1.49,220.81
993,Electric Blanket,Blankets,214.76,1.2,527,226,0.08,1564,2024-01-13,Akron,2.5,3.2,1.75,129.14
994,Fleece Blanket,Blankets,61.84,3.0,1176,788,0.47,56,2023-12-09,Long Beach,3.0,3.2,0.06,13133.33
995,Weighted Blanket,Blankets,269.34,3.3,2513,662,0.17,800,2023-10-25,San Antonio,3.2,3.2,0.82,807.32
996,Throw Blanket,Blankets,207.72,2.3,1973,16,0.46,325,2024-02-13,Baton Rouge,2.6,3.2,0.38,42.11
997,Fleece Blanket,Blankets,268.6,3.2,841,201,0.39,1546,2023-07-01,Worcester,3.1,3.2,1.42,141.55
998,Throw Blanket,Blankets,92.74,2.8,3454,880,0.02,1295,2023-10-29,Raleigh,2.9,3.2,1.34,656.72
999,Weighted Blanket,Blankets,152.28,1.3,2850,752,0.34,1962,2023-10-28,Nashville,1.8,3.2,2.02,372.28
1000,Throw Blanket,Blankets,136.53,2.0,4055,282,0.38,1089,2024-01-27,San Francisco,2.2,3.2,1.24,227.42
